用户ID,convert_prob,predicted,actual
279990,0.9997757,1,1
491002,0.9997757,1,1
837799,0.9997757,1,1
673066,0.9997757,1,1
963766,0.9997757,1,1
560739,0.9997757,1,1
397716,0.9997757,1,1
105770,0.9997757,1,1
127286,0.9997757,1,1
315703,0.9997757,1,1
219822,0.9997757,1,1
525488,0.9997757,1,1
184719,0.9997757,1,1
972598,0.9997757,1,1
642213,0.9997757,1,1
714545,0.9997757,1,1
480987,0.9997757,1,1
602149,0.9997757,1,1
562559,0.9997757,1,1
946703,0.9997757,1,1
206841,0.9997757,1,1
832300,0.9997757,1,1
613983,0.9997757,1,1
981181,0.9997757,1,1
705523,0.9997757,1,1
618142,0.9997757,1,1
841565,0.9997757,1,1
369734,0.9997757,1,1
992261,0.9997757,1,1
505231,0.9997757,1,1
505970,0.9997757,1,1
524212,0.9997757,1,1
222536,0.9997757,1,1
801891,0.9997757,1,1
729559,0.9997757,1,1
277346,0.9997757,1,1
702564,0.9997757,1,1
968725,0.9997757,1,1
263235,0.9997757,1,1
146019,0.9997757,1,1
185739,0.9997757,1,1
149360,0.9997757,1,1
669805,0.9997757,1,1
645807,0.9997757,1,1
437002,0.9997757,1,1
339515,0.9997757,1,1
705125,0.9997757,1,1
647077,0.9997757,1,1
541651,0.9997757,1,1
477624,0.9997757,1,1
591782,0.9997757,1,1
285733,0.9997757,1,1
415720,0.9997757,1,1
698905,0.9997757,1,1
556219,0.9997757,1,1
151618,0.9997757,1,1
536490,0.9997757,1,1
684874,0.9997757,1,1
465443,0.9997757,1,1
587530,0.9997757,1,1
508030,0.9997757,1,1
755972,0.9997757,1,1
956415,0.9997757,1,1
759584,0.9997757,1,1
865313,0.9997757,1,1
886406,0.9997757,1,1
193686,0.9997757,1,1
216779,0.9997757,1,1
118638,0.9997757,1,1
356248,0.9997757,1,1
590008,0.9997757,1,1
812793,0.9997757,1,1
351742,0.9997757,1,1
163494,0.9997757,1,1
462842,0.9997757,1,1
125902,0.9997757,1,1
517800,0.9997757,1,1
416932,0.9997757,1,1
948302,0.9997757,1,1
867736,0.9997757,1,1
454289,0.9997757,1,1
861836,0.9997757,1,1
557374,0.9997757,1,1
113878,0.9997757,1,1
646896,0.9997757,1,1
888686,0.9997757,1,1
521075,0.9997757,1,1
235418,0.9997757,1,1
448315,0.9997757,1,1
933429,0.9997757,1,1
772710,0.9997757,1,1
407376,0.9997757,1,1
845437,0.9997757,1,1
300719,0.9997757,1,1
620809,0.9997757,1,1
267706,0.9997757,1,1
922868,0.9997757,1,1
617317,0.9997757,1,1
253900,0.9997757,1,1
513367,0.9997757,1,1
897769,0.9997757,1,1
774899,0.9997757,1,1
670433,0.9997757,1,1
981753,0.9997757,1,1
614068,0.9997757,1,1
257389,0.9997757,1,1
586565,0.9997757,1,1
469014,0.9997757,1,1
191068,0.9997757,1,1
951380,0.9997757,1,1
296328,0.9997757,1,1
978776,0.9997757,1,1
166483,0.9997757,1,1
358929,0.9997757,1,1
809358,0.9997757,1,1
754962,0.9997757,1,1
890929,0.9997757,1,1
169263,0.9997757,1,1
231949,0.9997757,1,1
570109,0.9997757,1,1
427667,0.9997757,1,1
477220,0.9997757,1,1
708510,0.9997757,1,1
560256,0.9997757,1,1
667782,0.9997757,1,1
813775,0.9997757,1,1
121471,0.9997757,1,1
654191,0.9997757,1,1
912954,0.9997757,1,1
702577,0.9997757,1,1
316102,0.9997757,1,1
881926,0.9997757,1,1
476993,0.9997757,1,1
628009,0.9997757,1,1
806964,0.9997757,1,1
891089,0.9997757,1,1
812972,0.9997757,1,1
621186,0.9997757,1,1
620156,0.9997757,1,1
816061,0.9997757,1,1
708610,0.9997757,1,1
534625,0.9997757,1,1
269642,0.9997757,1,1
777436,0.9997757,1,1
252722,0.9997757,1,1
549251,0.9997757,1,1
172656,0.9997757,1,1
427223,0.9997757,1,1
540982,0.9997757,1,1
263457,0.9997757,1,1
949677,0.9997757,1,1
108758,0.9997757,1,1
669461,0.9997757,1,1
212531,0.9997757,1,1
925300,0.9997757,1,1
805334,0.9997757,1,1
297447,0.9997757,1,1
858731,0.9997757,1,1
253526,0.9997757,1,1
978956,0.9997757,1,1
282533,0.9997757,1,1
729264,0.9997757,1,1
804723,0.9997757,1,1
226582,0.9997757,1,1
501803,0.9997757,1,1
390472,0.9997757,1,1
210544,0.9997757,1,1
129893,0.9997757,1,1
403439,0.9997757,1,1
941982,0.9997757,1,1
474676,0.9997757,1,1
144775,0.9997757,1,1
661916,0.9997757,1,1
128395,0.9997757,1,1
177932,0.9997757,1,1
718390,0.9997757,1,1
158340,0.9997757,1,1
242166,0.9997757,1,1
815256,0.9997757,1,1
975924,0.9997757,1,1
576902,0.9997757,1,1
909667,0.9997757,1,1
265664,0.9997757,1,1
269777,0.9997757,1,1
952599,0.9997757,1,1
512070,0.9997757,1,1
163317,0.9997757,1,1
500866,0.9997757,1,1
142665,0.9997757,1,1
734314,0.9997757,1,1
596427,0.9997757,1,1
600223,0.9997757,1,1
147313,0.9997757,1,1
256714,0.9997757,1,1
451216,0.9997757,1,1
643299,0.9997757,1,1
250002,0.9997757,1,1
468753,0.9997757,1,1
582733,0.9997757,1,1
586160,0.9997757,1,1
224392,0.9997757,1,1
951268,0.9997757,1,1
152655,0.9997757,1,1
993267,0.9997757,1,1
771837,0.9997757,1,1
224885,0.9997757,1,1
632440,0.9997757,1,1
924611,0.9997757,1,1
118720,0.9997757,1,1
889750,0.9997757,1,1
883582,0.9997757,1,1
939427,0.9997757,1,1
558711,0.9997757,1,1
524035,0.9997757,1,1
985923,0.9997757,1,1
546196,0.9997757,1,1
873578,0.9997757,1,1
944904,0.9997757,1,1
570018,0.9997757,1,1
977672,0.9997757,1,1
766385,0.9997757,1,1
586041,0.9997757,1,1
878587,0.9997757,1,1
257908,0.9997757,1,1
564183,0.9997757,1,1
961914,0.9997757,1,1
236086,0.9997757,1,1
143191,0.9997757,1,1
178057,0.9997757,1,1
245964,0.9997757,1,1
657587,0.9997757,1,1
169455,0.9997757,1,1
754718,0.9997757,1,1
239591,0.9997757,1,1
474718,0.9997757,1,1
467078,0.9997757,1,1
172521,0.9997757,1,1
996524,0.9997757,1,1
135955,0.9997757,1,1
142609,0.9997757,1,1
636702,0.9997757,1,1
960945,0.9997757,1,1
304014,0.9997757,1,1
725230,0.9997757,1,1
857980,0.9997757,1,1
188702,0.9997757,1,1
399633,0.9997757,1,1
617529,0.9997757,1,1
204327,0.9997757,1,1
312222,0.9997757,1,1
807285,0.9997757,1,1
439833,0.9997757,1,1
342821,0.9997757,1,1
982527,0.9997757,1,1
464172,0.9997757,1,1
944116,0.9997757,1,1
219274,0.9997757,1,1
592027,0.9997757,1,1
130623,0.9997757,1,1
129308,0.9997757,1,1
699657,0.9997757,1,1
111775,0.9997757,1,1
569516,0.9997757,1,1
261618,0.9997757,1,1
267389,0.9997757,1,1
190439,0.9997757,1,1
520227,0.9997757,1,1
514915,0.9997757,1,1
177815,0.9997757,1,1
622931,0.9997757,1,1
694518,0.9997757,1,1
675951,0.9997757,1,1
883460,0.9997757,1,1
416142,0.9997757,1,1
732464,0.9997757,1,1
858158,0.9997757,1,1
663723,0.9997757,1,1
242630,0.9997757,1,1
710987,0.9997757,1,1
300645,0.9997757,1,1
508918,0.9997757,1,1
857966,0.9997757,1,1
121878,0.9997757,1,1
427526,0.9997757,1,1
894828,0.9997757,1,1
669181,0.9997757,1,1
625387,0.9997757,1,1
628215,0.9997757,1,1
163579,0.9997757,1,1
151532,0.9997757,1,1
622883,0.9997757,1,1
761231,0.9997757,1,1
617065,0.9997757,1,1
780316,0.9997757,1,1
568813,0.9997757,1,1
557170,0.9997757,1,1
964277,0.9997757,1,1
940928,0.9997757,1,1
564138,0.9997757,1,1
557934,0.9997757,1,1
393394,0.9997757,1,1
758932,0.9997757,1,1
777313,0.9997757,1,1
692109,0.9997757,1,1
945015,0.9997757,1,1
232004,0.9997757,1,1
381722,0.9997757,1,1
903043,0.9997757,1,1
910598,0.9997757,1,1
720130,0.9997757,1,1
386304,0.9997757,1,1
839540,0.9997757,1,1
301946,0.9997757,1,1
341859,0.9997757,1,1
401487,0.9997757,1,1
943753,0.9997757,1,1
878951,0.9997757,1,1
773407,0.9997757,1,1
393633,0.9997757,1,1
281784,0.9997757,1,1
425874,0.9997757,1,1
303416,0.9997757,1,1
982741,0.9997757,1,1
478897,0.9997757,1,1
897872,0.9997757,1,1
438185,0.9997757,1,1
294354,0.9997757,1,1
881520,0.9997757,1,1
581414,0.9997757,1,1
411495,0.9997757,1,1
677429,0.9997757,1,1
558362,0.9997757,1,1
213429,0.9997757,1,1
837338,0.9997757,1,1
574443,0.9997757,1,1
520184,0.9997757,1,1
299749,0.9997757,1,1
249631,0.9997757,1,1
198684,0.9997757,1,1
573984,0.9997757,1,1
343527,0.9997757,1,1
659260,0.9997757,1,1
591167,0.9997757,1,1
871033,0.9997757,1,1
759492,0.9997757,1,1
998113,0.9997757,1,1
979293,0.9997757,1,1
615365,0.9997757,1,1
826116,0.9997757,1,1
387255,0.9997757,1,1
896400,0.9997757,1,1
649346,0.9997757,1,1
923854,0.9997757,1,1
946569,0.9997757,1,1
248392,0.9997757,1,1
256933,0.9997757,1,1
286034,0.9997757,1,1
838879,0.9997757,1,1
560634,0.9997757,1,1
418167,0.9997757,1,1
148003,0.9997757,1,1
368579,0.9997757,1,1
224492,0.9997757,1,1
430157,0.9997757,1,1
721205,0.9997757,1,1
434119,0.9997757,1,1
238017,0.9997757,1,1
855498,0.9997757,1,1
397853,0.9997757,1,1
155203,0.9997757,1,1
695110,0.9997757,1,1
738457,0.9997757,1,1
675248,0.9997757,1,1
744610,0.9997757,1,1
178552,0.9997757,1,1
999459,0.9997757,1,1
185704,0.9997757,1,1
611984,0.9997757,1,1
246870,0.9997757,1,1
931300,0.9997757,1,1
334208,0.9997757,1,1
565499,0.9997757,1,1
834901,0.9997757,1,1
635066,0.9997757,1,1
379943,0.9997757,1,1
666550,0.9997757,1,1
919199,0.9997757,1,1
440851,0.9997757,1,1
209667,0.9997757,1,1
468474,0.9997757,1,1
544659,0.9997757,1,1
696063,0.9997757,1,1
254242,0.9997757,1,1
515994,0.9997757,1,1
231395,0.9997757,1,1
275431,0.9997757,1,1
435218,0.9997757,1,1
136262,0.9997757,1,1
179404,0.9997757,1,1
410122,0.9997757,1,1
226000,0.9997757,1,1
376974,0.9997757,1,1
179521,0.9997757,1,1
231283,0.9997757,1,1
765855,0.9997757,1,1
551219,0.9997757,1,1
417384,0.9997757,1,1
832834,0.9997757,1,1
794296,0.9997757,1,1
344997,0.9997757,1,1
724377,0.9997757,1,1
925488,0.9997757,1,1
544734,0.9997757,1,1
230271,0.9997757,1,1
459574,0.9997757,1,1
591213,0.9997757,1,1
860559,0.9997757,1,1
602096,0.9997757,1,1
187816,0.9997757,1,1
910952,0.9997757,1,1
919088,0.9997757,1,1
357267,0.9997757,1,1
780576,0.9997757,1,1
534518,0.9997757,1,1
842136,0.9997757,1,1
976246,0.9997757,1,1
267851,0.9997757,1,1
923350,0.9997757,1,1
463865,0.9997757,1,1
834629,0.9997757,1,1
647617,0.9997757,1,1
178405,0.9997757,1,1
470899,0.9997757,1,1
717406,0.9997757,1,1
602109,0.9997757,1,1
134295,0.9997757,1,1
819886,0.9997757,1,1
431253,0.9997757,1,1
252956,0.9997757,1,1
778653,0.9997757,1,1
522971,0.9997757,1,1
572881,0.9997757,1,1
816954,0.9997757,1,1
909052,0.9997757,1,1
235269,0.9997757,1,1
446837,0.9997757,1,1
654051,0.9997757,1,1
583682,0.9997757,1,1
481638,0.9997757,1,1
510384,0.9997757,1,1
388464,0.9997757,1,1
584643,0.9997757,1,1
945600,0.9997757,1,1
282936,0.9997757,1,1
301918,0.9997757,1,1
225688,0.9997757,1,1
292052,0.9997757,1,1
969926,0.9997757,1,1
990204,0.9997757,1,1
276439,0.9997757,1,1
674399,0.9997757,1,1
692218,0.9997757,1,1
653747,0.9997757,1,1
967322,0.9997757,1,1
139901,0.9997757,1,1
828151,0.9997757,1,1
565444,0.9997757,1,1
202507,0.9997757,1,1
312658,0.9997757,1,1
871344,0.9997757,1,1
484189,0.9997757,1,1
505041,0.9997757,1,1
727396,0.9997757,1,1
345729,0.9997757,1,1
577135,0.9997757,1,1
380990,0.9997757,1,1
543233,0.9997757,1,1
593089,0.9997757,1,1
838242,0.9997757,1,1
180547,0.9997757,1,1
140711,0.9997757,1,1
932026,0.9997757,1,1
984271,0.9997757,1,1
545333,0.9997757,1,1
318554,0.9997757,1,1
982582,0.9997757,1,1
808628,0.9997757,1,1
616273,0.9997757,1,1
682344,0.9997757,1,1
444231,0.9997757,1,1
184477,0.9997757,1,1
372829,0.9997757,1,1
824280,0.9997757,1,1
702779,0.9997757,1,1
163689,0.9997757,1,1
138605,0.9997757,1,1
644162,0.9997757,1,1
968334,0.9997757,1,1
937401,0.9997757,1,1
924057,0.9997757,1,1
805874,0.9997757,1,1
386235,0.9997757,1,1
868551,0.9997757,1,1
891348,0.9997757,1,1
625809,0.9997757,1,1
463986,0.9997757,1,1
770253,0.9997757,1,1
776005,0.9997757,1,1
513771,0.9997757,1,1
985570,0.9997757,1,1
470659,0.9997757,1,1
432594,0.9997757,1,1
620800,0.9997757,1,1
406700,0.9997757,1,1
819765,0.9997757,1,1
768072,0.9997757,1,1
936264,0.9997757,1,1
905586,0.9997757,1,1
109546,0.9997757,1,1
898694,0.9997757,1,1
422861,0.9997757,1,1
890028,0.9997757,1,1
149574,0.9997757,1,1
191768,0.9997757,1,1
882599,0.9997757,1,1
583341,0.9997757,1,1
721141,0.9997757,1,1
249948,0.9997757,1,1
489454,0.9997757,1,1
715196,0.9997757,1,1
741730,0.9997757,1,1
601751,0.9997757,1,1
202683,0.9997757,1,1
512465,0.9997757,1,1
791897,0.9997757,1,1
473746,0.9997757,1,1
338382,0.9997757,1,1
187386,0.9997757,1,1
157924,0.9997757,1,1
689765,0.9997757,1,1
100635,0.9997757,1,1
231214,0.9997757,1,1
932185,0.9997757,1,1
815331,0.9997757,1,1
372425,0.9997757,1,1
217740,0.9997757,1,1
323650,0.9997757,1,1
527542,0.9997757,1,1
148465,0.9997757,1,1
308064,0.9997757,1,1
575109,0.9997757,1,1
324815,0.9997757,1,1
990062,0.9997757,1,1
594625,0.9997757,1,1
223015,0.9997757,1,1
482818,0.9997757,1,1
585012,0.9997757,1,1
832869,0.9997757,1,1
862668,0.9997757,1,1
837775,0.9997757,1,1
565949,0.9997757,1,1
870899,0.9997757,1,1
872259,0.9997757,1,1
399466,0.9997757,1,1
477669,0.9997757,1,1
971546,0.9997757,1,1
589260,0.9997757,1,1
615771,0.9997757,1,1
785969,0.9997757,1,1
605558,0.9997743,1,1
515609,0.9997743,1,1
882573,0.9997743,1,1
678251,0.9997743,1,1
537480,0.9997743,1,1
227130,0.9997743,1,1
895674,0.9997743,1,1
111776,0.9997743,1,1
142771,0.9997743,1,1
756641,0.9997743,1,1
701284,0.9997743,1,1
564866,0.9997743,1,1
184590,0.9997743,1,1
545310,0.9997743,1,1
550600,0.9997743,1,1
243724,0.9997743,1,1
861893,0.9997743,1,1
363463,0.9997743,1,1
678525,0.9997743,1,1
297774,0.9997743,1,1
703785,0.9997743,1,1
224867,0.9997743,1,1
426912,0.9997743,1,1
478379,0.9997743,1,1
353309,0.9997743,1,1
276997,0.9997743,1,1
579790,0.9997743,1,1
993291,0.9997743,1,1
791070,0.9997743,1,1
407181,0.9997743,1,1
270050,0.9997743,1,1
387547,0.9997743,1,1
220393,0.9997743,1,1
782037,0.9997743,1,1
554911,0.9997743,1,1
991667,0.9997743,1,1
824672,0.9997743,1,1
116180,0.9997743,1,1
707255,0.9997743,1,1
171747,0.9997743,1,1
144590,0.9997743,1,1
993513,0.9997743,1,1
710934,0.9997743,1,1
495330,0.9997743,1,1
512703,0.9997743,1,1
369802,0.9997743,1,1
702363,0.9997743,1,1
544122,0.9997743,1,1
932412,0.9997743,1,1
159337,0.9997743,1,1
114493,0.9997743,1,1
131498,0.9997743,1,1
773492,0.9997743,1,1
273803,0.9997743,1,1
843980,0.9997743,1,1
378128,0.9997743,1,1
973389,0.9997743,1,1
801553,0.9997743,1,1
441362,0.9997743,1,1
417258,0.9997743,1,1
168704,0.9997743,1,1
730001,0.9997743,1,1
119772,0.9997743,1,1
656654,0.9997743,1,1
784264,0.9997743,1,1
992650,0.9997743,1,1
338330,0.9997743,1,1
214490,0.9997743,1,1
135392,0.9997743,1,1
837743,0.9997743,1,1
399572,0.9997743,1,1
514258,0.9997743,1,1
633410,0.9997743,1,1
628305,0.9997743,1,1
515309,0.9997743,1,1
792913,0.9997743,1,1
543845,0.9997743,1,1
887547,0.9997743,1,1
403990,0.9997743,1,1
430043,0.9997743,1,1
774432,0.9997743,1,1
217758,0.9997743,1,1
804222,0.9997743,1,1
107709,0.9997743,1,1
241532,0.9997743,1,1
351379,0.9997743,1,1
585463,0.9997743,1,1
171946,0.9997743,1,1
161299,0.9997743,1,1
458055,0.9997743,1,1
701614,0.9997743,1,1
161628,0.9997743,1,1
977098,0.9997743,1,1
442208,0.9997743,1,1
503515,0.9997743,1,1
949015,0.9997743,1,1
867090,0.9997743,1,1
971632,0.9997743,1,1
448558,0.9997743,1,1
739968,0.9997743,1,1
343439,0.9997743,1,1
285777,0.9997743,1,1
281074,0.9997743,1,1
347114,0.9997743,1,1
615212,0.9997743,1,1
598978,0.9997743,1,1
887526,0.9997743,1,1
821941,0.9997743,1,1
119809,0.9997743,1,1
913722,0.9997743,1,1
530776,0.9997743,1,1
555642,0.9997743,1,1
812745,0.9997743,1,1
170239,0.9997743,1,1
241213,0.9997743,1,1
822160,0.9997743,1,1
587607,0.9997743,1,1
708636,0.9997743,1,1
759631,0.9997743,1,1
144233,0.9997743,1,1
765675,0.9997743,1,1
211822,0.9997743,1,1
636566,0.9997743,1,1
285615,0.9997743,1,1
402901,0.9997743,1,1
412563,0.9997743,1,1
503717,0.9997743,1,1
749891,0.9997743,1,1
281037,0.9997743,1,1
736326,0.9997743,1,1
866436,0.9997743,1,1
523191,0.9997743,1,1
844747,0.9997743,1,1
153833,0.9997743,1,1
902451,0.9997743,1,1
576714,0.9997743,1,1
476484,0.9997743,1,1
868786,0.9997743,1,1
936847,0.9997743,1,1
362946,0.9997743,1,1
512282,0.9997743,1,1
323085,0.9997743,1,1
665024,0.9997743,1,1
129370,0.9997743,1,1
684259,0.9997743,1,1
915496,0.9997743,1,1
510711,0.9997743,1,1
726275,0.9997743,1,1
570504,0.9997743,1,1
580795,0.9997743,1,1
202691,0.9997743,1,1
957411,0.9997743,1,1
288235,0.9997743,1,1
679438,0.9997743,1,1
331924,0.9997743,1,1
199427,0.9997743,1,1
664780,0.9997743,1,1
624877,0.9997743,1,1
851586,0.9997743,1,1
845724,0.9997743,1,1
154827,0.9997743,1,1
699554,0.9997743,1,1
828794,0.9997743,1,1
857359,0.9997743,1,1
730992,0.9997743,1,1
117230,0.9997743,1,1
915270,0.9997743,1,1
479674,0.9997743,1,1
108830,0.9997743,1,1
513571,0.9997743,1,1
307556,0.9997743,1,1
884607,0.9997743,1,1
607283,0.9997743,1,1
421216,0.9997743,1,1
949132,0.9997743,1,1
846905,0.9997743,1,1
264858,0.9997743,1,1
717657,0.9997743,1,1
896064,0.9997743,1,1
325811,0.9997743,1,1
900344,0.9997743,1,1
645084,0.9997743,1,1
771191,0.9997743,1,1
711102,0.9997743,1,1
572036,0.9997743,1,1
592400,0.9997743,1,1
605191,0.9997743,1,1
383705,0.9997743,1,1
657770,0.9997743,1,1
660566,0.9997743,1,1
294951,0.9997743,1,1
985596,0.9997743,1,1
161942,0.9997743,1,1
566189,0.9997743,1,1
880456,0.9997743,1,1
964307,0.9997743,1,1
577437,0.9997743,1,1
856478,0.9997743,1,1
822246,0.9997743,1,1
287268,0.9997743,1,1
578444,0.9997743,1,1
174573,0.9997743,1,1
666920,0.9997743,1,1
173437,0.9997743,1,1
788571,0.9997743,1,1
292646,0.9997743,1,1
783543,0.9997743,1,1
385652,0.9997743,1,1
561509,0.9997743,1,1
574913,0.9997743,1,1
909252,0.9997743,1,1
244063,0.9997743,1,1
865946,0.9997743,1,1
300257,0.9997743,1,1
736610,0.9997743,1,1
327418,0.9997743,1,1
122783,0.9997743,1,1
339339,0.9997743,1,1
343934,0.9997743,1,1
657917,0.9997743,1,1
939415,0.9997743,1,1
438328,0.9997743,1,1
692118,0.9997743,1,1
115721,0.9997743,1,1
886979,0.9997743,1,1
328444,0.9997743,1,1
244908,0.9997743,1,1
243253,0.9997743,1,1
333437,0.9997743,1,1
533967,0.9997743,1,1
709712,0.9997743,1,1
956900,0.9997743,1,1
843496,0.9997743,1,1
540239,0.9997743,1,1
125635,0.9997743,1,1
882641,0.9997743,1,1
327805,0.9997743,1,1
807059,0.9997743,1,1
379694,0.9997743,1,1
291584,0.9997743,1,1
819532,0.9997743,1,1
118038,0.9997743,1,1
157117,0.9997743,1,1
614123,0.9997743,1,1
675405,0.9997743,1,1
955730,0.9997743,1,1
482444,0.9997743,1,1
347188,0.9997743,1,1
730962,0.9997743,1,1
623744,0.9997743,1,1
530048,0.9997743,1,1
334052,0.9997743,1,1
532852,0.9997743,1,1
377928,0.9997743,1,1
961687,0.9997743,1,1
647604,0.9997743,1,1
521603,0.9997743,1,1
494624,0.9997743,1,1
191951,0.9997743,1,1
527550,0.9997743,1,1
895576,0.9997743,1,1
197120,0.9997743,1,1
664710,0.9997743,1,1
450802,0.9997743,1,1
971325,0.9997743,1,1
250700,0.9997743,1,1
944664,0.9997743,1,1
681721,0.9997743,1,1
863862,0.9997743,1,1
313777,0.9997743,1,1
895852,0.9997743,1,1
143315,0.9997743,1,1
352915,0.9997743,1,1
334439,0.9997743,1,1
972643,0.9997743,1,1
671211,0.9997743,1,1
470164,0.9997743,1,1
789584,0.9997743,1,1
139776,0.9997743,1,1
886507,0.9997743,1,1
102762,0.9997743,1,1
728908,0.9997743,1,1
152891,0.9997743,1,1
642299,0.9997743,1,1
606351,0.9997743,1,1
690314,0.9997743,1,1
102857,0.9997743,1,1
142013,0.9997743,1,1
243362,0.9997743,1,1
510533,0.9997743,1,1
689147,0.9997743,1,1
593063,0.9997743,1,1
965339,0.9997743,1,1
885596,0.9997743,1,1
892381,0.9997743,1,1
300748,0.9997743,1,1
269103,0.9997743,1,1
623190,0.9997743,1,1
982533,0.9997743,1,1
185151,0.9997743,1,1
410064,0.9997743,1,1
408033,0.9997743,1,1
777846,0.9997743,1,1
749347,0.9997743,1,1
600219,0.9997743,1,1
883307,0.9997743,1,1
587143,0.9997743,1,1
704037,0.9997743,1,1
430220,0.9997743,1,1
126016,0.9997743,1,1
888550,0.9997743,1,1
771075,0.9997743,1,1
457780,0.9997743,1,1
172335,0.9997743,1,1
366281,0.9997743,1,1
403880,0.9997743,1,1
281924,0.9997743,1,1
820251,0.9997743,1,1
292021,0.9997743,1,1
726658,0.9997743,1,1
518119,0.9997743,1,1
202503,0.9997743,1,1
912876,0.9997743,1,1
545262,0.9997743,1,1
924029,0.9997743,1,1
596169,0.9997743,1,1
984529,0.9997743,1,1
103137,0.9997743,1,1
131540,0.9997743,1,1
235529,0.9997743,1,1
518305,0.9997743,1,1
108932,0.9997743,1,1
336225,0.9997743,1,1
427437,0.9997743,1,1
369098,0.9997743,1,1
789501,0.9997743,1,1
290660,0.9997743,1,1
580416,0.9997743,1,1
582615,0.9997743,1,1
379458,0.9997743,1,1
131561,0.9997743,1,1
469848,0.9997743,1,1
754430,0.9997743,1,1
380367,0.9997743,1,1
118327,0.9997743,1,1
168324,0.9997743,1,1
198575,0.9997743,1,1
826024,0.9997743,1,1
362719,0.9997743,1,1
578631,0.9997743,1,1
597738,0.9997743,1,1
600634,0.9997743,1,1
747978,0.9997743,1,1
836098,0.9997743,1,1
848381,0.9997743,1,1
587798,0.9997743,1,1
163717,0.9997743,1,1
994950,0.9997743,1,1
609172,0.9997743,1,1
444561,0.9997743,1,1
944550,0.9997743,1,1
294947,0.9997743,1,1
119569,0.9997743,1,1
656422,0.9997743,1,1
780350,0.9997743,1,1
708982,0.9997743,1,1
363573,0.9997743,1,1
616238,0.9997743,1,1
890066,0.9997743,1,1
955320,0.9997743,1,1
254898,0.9997743,1,1
615340,0.9997743,1,1
104680,0.9997743,1,1
673265,0.9997743,1,1
704330,0.9997743,1,1
453490,0.9997743,1,1
475904,0.9997743,1,1
894106,0.9997743,1,1
490106,0.9997743,1,1
463040,0.9997743,1,1
360040,0.9997743,1,1
383890,0.9997743,1,1
458899,0.9997743,1,1
131764,0.9997743,1,1
738307,0.9997743,1,1
881296,0.9997743,1,1
916870,0.9997743,1,1
962592,0.9997743,1,1
816280,0.9997743,1,1
318063,0.9997743,1,1
843900,0.9997743,1,1
514711,0.9997743,1,1
854406,0.9997743,1,1
656163,0.9997743,1,1
916230,0.9997743,1,1
511312,0.9997743,1,1
104194,0.9997743,1,1
870057,0.9997743,1,1
754287,0.9997743,1,1
638753,0.9997743,1,1
276495,0.9997743,1,1
161044,0.9997743,1,1
462391,0.9997743,1,1
910690,0.9997743,1,1
255546,0.9997743,1,1
411730,0.9997743,1,1
767206,0.9997743,1,1
137199,0.9997743,1,1
938008,0.9997743,1,1
339436,0.9997743,1,1
758581,0.9997743,1,1
530242,0.9997743,1,1
175885,0.9997743,1,1
400616,0.9997743,1,1
405242,0.9997743,1,1
127630,0.9997743,1,1
206917,0.9997743,1,1
160441,0.9997743,1,1
594342,0.9997743,1,1
694206,0.9997743,1,1
426309,0.9997743,1,1
491638,0.9997743,1,1
987448,0.9997743,1,1
424071,0.9997743,1,1
520435,0.9997743,1,1
163620,0.9997743,1,1
427402,0.9997743,1,1
340141,0.9997743,1,1
215193,0.9997743,1,1
511353,0.9997743,1,1
224776,0.9997743,1,1
466610,0.9997743,1,1
434272,0.9997743,1,1
423255,0.9997743,1,1
976042,0.9997743,1,1
941455,0.9997743,1,1
334335,0.9997743,1,1
175432,0.9997743,1,1
300297,0.9997743,1,1
220983,0.9997743,1,1
200395,0.9997743,1,1
873434,0.9997743,1,1
973188,0.9997743,1,1
920177,0.9997743,1,1
874505,0.9997743,1,1
110125,0.9997743,1,1
340674,0.9997743,1,1
548665,0.9997743,1,1
974732,0.9997743,1,1
633987,0.9997743,1,1
102058,0.9997743,1,1
727790,0.9997743,1,1
961081,0.9997743,1,1
287546,0.9997743,1,1
658982,0.9997743,1,1
934289,0.9997743,1,1
148539,0.9997743,1,1
290408,0.9997743,1,1
321632,0.9997743,1,1
295579,0.9997743,1,1
557246,0.9997743,1,1
810064,0.9997743,1,1
938783,0.9997743,1,1
324618,0.9997743,1,1
815586,0.9997743,1,1
470580,0.9997743,1,1
504245,0.9997743,1,1
560629,0.9997743,1,1
567448,0.9997743,1,1
320597,0.9997743,1,1
178241,0.9997743,1,1
592120,0.9997743,1,1
166257,0.9997743,1,1
238267,0.9997743,1,1
854617,0.9997743,1,1
879491,0.9997743,1,1
621787,0.9997743,1,1
511349,0.9997743,1,1
822761,0.9997743,1,1
900688,0.9997743,1,1
755592,0.9997743,1,1
476191,0.9997743,1,1
454545,0.9997743,1,1
652612,0.9997743,1,1
663993,0.9997743,1,1
529771,0.9997743,1,1
200518,0.9997743,1,1
505389,0.9997743,1,1
601721,0.9997743,1,1
347045,0.9997743,1,1
641407,0.9997743,1,1
811687,0.9997743,1,1
400558,0.9997743,1,1
476542,0.9997743,1,1
737559,0.9997743,1,1
212643,0.9997743,1,1
386369,0.9997743,1,1
782398,0.9997743,1,1
851566,0.9997743,1,1
501760,0.9997743,1,1
108888,0.9997743,1,1
825720,0.9997743,1,1
607166,0.9997743,1,1
574943,0.9997743,1,1
389068,0.9997743,1,1
816761,0.9997743,1,1
