uid,treatment,converted,uplift_s,uplift_t,user_type,is_new,log_cnt,avg_during_time
873,1,1,0.0,0.517574415758743,Natural conversion (No promo needed),0,10,6372.4
525,1,1,0.0,0.5103049898802537,Natural conversion (No promo needed),0,11,5933.636363636364
563,1,0,0.0,0.5076441292544214,Resistant (No response),1,9,11092.666666666666
65,1,1,0.0,0.4996011013720548,Natural conversion (No promo needed),0,3,5015.0
607,1,1,0.0,0.4973345937279151,Natural conversion (No promo needed),0,3,7095.0
127,1,1,0.0,0.4729443808040742,Natural conversion (No promo needed),0,3,7759.666666666667
578,1,0,0.0,0.45801158667862985,Resistant (No response),1,4,3569.5
795,1,1,0.0,0.4565728680405755,Natural conversion (No promo needed),0,7,7187.142857142857
876,1,1,0.0,0.4448606246872113,Natural conversion (No promo needed),0,22,9161.045454545454
883,1,1,0.0,0.4448606246872113,Natural conversion (No promo needed),0,22,9725.136363636364
401,1,1,0.0,0.44460513764855636,Natural conversion (No promo needed),0,20,9486.75
264,1,1,0.0,0.44460513764855636,Natural conversion (No promo needed),0,20,8949.2
261,1,1,0.0,0.4439336591746298,Natural conversion (No promo needed),0,23,8643.91304347826
621,1,1,0.0,0.44364699947434183,Natural conversion (No promo needed),0,24,8652.208333333334
471,1,0,0.0,0.44288253402771893,Resistant (No response),1,4,4465.5
765,1,1,0.0,0.44285347812890885,Natural conversion (No promo needed),0,20,9689.2
976,1,1,0.0,0.44253056992822615,Natural conversion (No promo needed),0,20,9165.55
41,1,1,0.0,0.44161083300880977,Natural conversion (No promo needed),0,26,11234.038461538461
210,1,1,0.0,0.43861905635694154,Natural conversion (No promo needed),0,7,6642.0
584,1,1,0.0,0.4341303139229489,Natural conversion (No promo needed),0,14,10290.714285714286
100,1,1,0.0,0.4331842027808983,Natural conversion (No promo needed),0,18,10611.333333333334
421,1,1,0.0,0.4290376348014978,Natural conversion (No promo needed),0,17,8690.411764705883
797,1,1,0.0,0.4281408579139122,Natural conversion (No promo needed),0,13,8986.153846153846
927,1,1,0.0,0.4281408579139122,Natural conversion (No promo needed),0,18,10603.111111111111
382,1,1,0.0,0.42022364042948324,Natural conversion (No promo needed),0,14,8236.07142857143
541,1,1,0.0,0.41858300377784446,Natural conversion (No promo needed),1,6,4357.666666666667
950,1,0,0.0,0.41497389091683434,Resistant (No response),1,8,6053.25
478,1,1,0.0,0.4037180550526074,Natural conversion (No promo needed),0,10,8867.3
560,1,1,0.0,0.39129664099932004,Natural conversion (No promo needed),0,8,7405.0
641,1,1,0.0,0.3808633226798813,Natural conversion (No promo needed),0,8,7692.25
761,1,1,0.0,0.37571490426827087,Natural conversion (No promo needed),1,6,6643.666666666667
503,1,0,0.0,0.3736843869725063,Resistant (No response),1,4,5344.75
313,1,1,0.0,0.3649542482894863,Natural conversion (No promo needed),0,8,7925.0
486,1,0,0.0,0.3587661138303048,Resistant (No response),1,6,7770.0
659,1,0,0.0,0.3552117332214994,Resistant (No response),0,3,6399.333333333333
517,1,0,0.0,0.34888580461183544,Resistant (No response),0,3,7344.333333333333
737,1,0,0.0,0.34866022049906115,Resistant (No response),0,6,8351.666666666666
268,1,0,0.0,0.341619976459705,Resistant (No response),1,3,12167.0
373,1,0,0.0,0.3382919765746761,Resistant (No response),1,6,6357.333333333333
622,1,1,0.0,0.32490221079656423,Natural conversion (No promo needed),0,10,11961.2
881,1,0,0.0,0.32322672954853504,Resistant (No response),1,6,8178.333333333333
265,1,0,0.0,0.3182464349846536,Resistant (No response),1,6,4172.666666666667
715,1,0,0.0,0.2995641644693149,Resistant (No response),0,6,9753.666666666666
231,1,1,0.0,0.2980932480248762,Natural conversion (No promo needed),1,6,10107.666666666666
498,1,0,0.0,0.2970004836242237,Resistant (No response),1,6,9386.333333333334
940,1,0,0.0,0.27559102912094713,Resistant (No response),0,6,10346.166666666666
813,1,1,0.0,0.27218595047678207,Natural conversion (No promo needed),0,23,9858.478260869566
179,1,1,0.0,0.26234867644088455,Natural conversion (No promo needed),0,17,9211.470588235294
878,1,1,0.0,0.26234867644088455,Natural conversion (No promo needed),0,19,9381.473684210527
389,1,1,0.0,0.25217032110311777,Natural conversion (No promo needed),0,11,11507.363636363636
522,1,0,0.0,0.24677675490340983,Resistant (No response),1,8,5487.125
625,1,0,0.0,0.24407102566710717,Resistant (No response),1,7,5651.571428571428
8,1,0,0.0,0.24290181810385542,Resistant (No response),0,6,11292.333333333334
523,1,1,0.0,0.23838695187119396,Natural conversion (No promo needed),0,11,8341.454545454546
136,1,0,0.0,0.23768868264116966,Resistant (No response),1,6,10620.833333333334
708,1,1,0.0,0.22741753519167196,Natural conversion (No promo needed),0,7,11844.714285714286
5,1,0,0.0,0.22660404476322532,Resistant (No response),0,6,5685.0
329,1,1,0.0,0.2241234762978015,Natural conversion (No promo needed),0,10,9158.6
145,1,1,0.0,0.2241234762978015,Natural conversion (No promo needed),0,10,9120.5
91,1,0,0.0,0.21974939651626907,Resistant (No response),1,6,11354.666666666666
82,1,0,0.0,0.21257597081250232,Resistant (No response),0,6,11005.166666666666
402,1,1,0.0,0.2062522679320462,Natural conversion (No promo needed),0,3,8149.666666666667
970,1,0,0.0,0.19956831477583026,Resistant (No response),1,6,5508.166666666667
253,1,1,0.0,0.18380699397161915,Natural conversion (No promo needed),0,7,11901.142857142857
911,1,1,0.0,0.17861418847662514,Natural conversion (No promo needed),0,7,8309.142857142857
627,1,0,0.0,0.17495940066413967,Resistant (No response),1,3,2417.3333333333335
769,1,0,0.0,0.17281687508908056,Resistant (No response),1,6,12037.833333333334
423,0,0,0.0,0.17157261292674925,Resistant (No response),0,6,11785.833333333334
703,1,0,0.0,0.16560556054710343,Resistant (No response),1,6,12293.666666666666
634,1,0,0.0,0.1555660832898081,Resistant (No response),0,9,6073.777777777777
307,1,0,0.0,0.12401763662642348,Resistant (No response),1,4,3358.75
706,1,1,0.0,0.12221134289703073,Natural conversion (No promo needed),0,7,10225.285714285714
183,1,0,0.0,0.10896156719952954,Resistant (No response),0,14,5581.071428571428
406,1,1,0.0,0.10339654328403058,Natural conversion (No promo needed),0,3,6035.333333333333
956,1,1,0.0,0.10010145395264403,Natural conversion (No promo needed),0,3,6196.333333333333
566,1,1,0.0,0.08838263842623129,Natural conversion (No promo needed),0,3,7712.333333333333
399,1,0,0.0,0.05251509027403414,Resistant (No response),1,2,6775.0
449,1,0,0.0,0.04994955953782259,Resistant (No response),0,2,1304.0
235,1,0,0.0,0.048438367032829964,Resistant (No response),0,2,4297.0
558,1,0,0.0,0.046192204156220835,Resistant (No response),0,2,4919.0
545,1,1,0.0,0.042416204427591975,Natural conversion (No promo needed),0,24,8962.833333333334
425,1,1,0.0,0.04237164041677399,Natural conversion (No promo needed),0,27,8807.74074074074
719,1,1,0.0,0.042162217549305936,Natural conversion (No promo needed),0,21,9936.761904761905
681,1,1,0.0,0.042116153378119026,Natural conversion (No promo needed),0,25,10037.56
731,1,1,0.0,0.041209698446201704,Natural conversion (No promo needed),0,34,8467.617647058823
150,1,0,0.0,0.04069986914326399,Resistant (No response),1,2,7466.0
429,1,1,0.0,0.039979262690386874,Natural conversion (No promo needed),0,42,8321.238095238095
764,1,1,0.0,0.039485805933738294,Natural conversion (No promo needed),0,22,10952.227272727272
980,1,1,0.0,0.03720698489799712,Natural conversion (No promo needed),0,3,6820.333333333333
246,1,0,0.0,0.03681343839345873,Resistant (No response),1,2,4934.5
591,1,0,0.0,0.03671192536345744,Resistant (No response),1,2,6002.0
791,1,0,0.0,0.03657646618879972,Resistant (No response),1,2,5147.5
975,1,1,0.0,0.03174823323120379,Natural conversion (No promo needed),0,13,9152.076923076924
90,1,1,0.0,0.03174823323120379,Natural conversion (No promo needed),0,13,9145.0
633,1,1,0.0,0.03164132965251154,Natural conversion (No promo needed),0,16,10093.1875
463,1,1,0.0,0.03164132965251154,Natural conversion (No promo needed),0,13,8787.76923076923
559,1,1,0.0,0.030807553188679893,Natural conversion (No promo needed),0,16,10029.6875
529,1,1,0.0,0.030807553188679893,Natural conversion (No promo needed),0,14,9282.357142857143
464,1,1,0.0,0.030807553188679893,Natural conversion (No promo needed),0,13,9028.461538461539
837,1,1,0.0,0.030807553188679893,Natural conversion (No promo needed),0,18,10062.944444444445
385,1,1,0.0,0.030807553188679893,Natural conversion (No promo needed),0,18,10423.222222222223
776,1,1,0.0,0.030807553188679893,Natural conversion (No promo needed),0,17,9831.35294117647
67,1,1,0.0,0.030807553188679893,Natural conversion (No promo needed),0,16,10380.0625
840,1,1,0.0,0.030695218510460975,Natural conversion (No promo needed),0,19,9732.315789473685
34,1,1,0.0,0.030695218510460975,Natural conversion (No promo needed),0,13,8766.307692307691
864,1,1,0.0,0.030695218510460975,Natural conversion (No promo needed),0,14,9025.142857142857
526,1,1,0.0,0.030070421509002854,Natural conversion (No promo needed),0,17,11269.823529411764
720,1,1,0.0,0.02994162542724066,Natural conversion (No promo needed),0,3,6377.333333333333
516,1,1,0.0,0.029420751074738294,Natural conversion (No promo needed),0,14,8580.285714285714
828,1,0,0.0,0.02896526418241861,Resistant (No response),1,2,4283.5
960,1,1,0.0,0.028487795246053382,Natural conversion (No promo needed),0,16,8466.875
593,1,1,0.0,0.028487795246053382,Natural conversion (No promo needed),0,17,8517.882352941177
254,1,1,0.0,0.028487795246053382,Natural conversion (No promo needed),0,16,8536.6875
216,1,1,0.0,0.02836211286383994,Natural conversion (No promo needed),0,14,8702.714285714286
174,0,0,0.0,0.02748210473651076,Resistant (No response),1,2,1621.5
886,0,0,0.0,0.027278162857824154,Resistant (No response),1,2,3204.5
123,1,1,0.0,0.025700649784889507,Natural conversion (No promo needed),0,14,10801.785714285714
513,1,1,0.0,0.025608768553590067,Natural conversion (No promo needed),0,8,8847.875
842,1,1,0.0,0.024454721744686436,Natural conversion (No promo needed),0,16,10725.3125
167,1,1,0.0,0.024454721744686436,Natural conversion (No promo needed),0,13,10782.23076923077
714,1,1,0.0,0.02430598792228178,Natural conversion (No promo needed),0,18,10754.444444444445
550,1,1,0.0,0.02348184024403399,Natural conversion (No promo needed),0,10,10609.1
547,1,1,0.0,0.01984802287314391,Natural conversion (No promo needed),0,16,11100.0
572,1,1,0.0,0.019614467670981073,Natural conversion (No promo needed),0,11,11301.545454545454
305,1,1,0.0,0.0167690517894441,Natural conversion (No promo needed),0,12,9666.666666666666
615,1,1,0.0,0.013196239035627055,Natural conversion (No promo needed),0,11,9536.454545454546
758,1,1,0.0,0.013196239035627055,Natural conversion (No promo needed),0,11,8847.545454545454
964,1,1,0.0,0.010653838217495992,Natural conversion (No promo needed),0,11,10463.818181818182
676,1,1,0.0,0.010653838217495992,Natural conversion (No promo needed),0,11,9942.363636363636
410,1,1,0.0,0.01042770846787644,Natural conversion (No promo needed),0,11,10357.90909090909
695,1,1,0.0,0.0087987269810762,Natural conversion (No promo needed),0,10,11233.5
57,1,1,0.0,0.0087987269810762,Natural conversion (No promo needed),0,10,11185.1
790,1,1,0.0,0.007522617999782599,Natural conversion (No promo needed),0,11,10710.0
661,1,1,0.0,0.0072792479591827774,Natural conversion (No promo needed),0,11,10749.636363636364
437,1,1,0.0,0.006413793331286111,Natural conversion (No promo needed),0,10,10190.8
48,1,1,0.0,0.006201998124960473,Natural conversion (No promo needed),0,11,8982.363636363636
428,1,1,0.0,0.006201998124960473,Natural conversion (No promo needed),0,11,8887.09090909091
490,1,1,0.0,0.0029608295841515586,Natural conversion (No promo needed),0,10,10953.9
870,1,1,0.0,0.0026925542425582094,Natural conversion (No promo needed),0,10,10804.3
377,1,1,0.0,0.0015052401736775911,Natural conversion (No promo needed),0,10,9548.5
704,1,1,0.0,0.0012290707821700497,Natural conversion (No promo needed),0,10,9293.7
812,1,1,0.0,0.0009831402751666607,Natural conversion (No promo needed),0,13,8124.692307692308
347,1,1,0.0,0.0007743031581747273,Natural conversion (No promo needed),0,11,10997.545454545454
126,1,1,0.0,-0.011748439822390933,Natural conversion (No promo needed),0,10,10550.4
912,1,1,0.0,-0.011748439822390933,Natural conversion (No promo needed),0,10,10147.7
395,1,1,0.0,-0.011748439822390933,Natural conversion (No promo needed),0,10,9924.7
52,1,1,0.0,-0.01654330913601121,Natural conversion (No promo needed),0,10,10831.2
908,1,0,0.0,-0.01654330913601121,Resistant (No response),0,10,10754.5
10,1,1,0.0,-0.018560253242531077,Natural conversion (No promo needed),0,10,8345.0
744,1,1,0.0,-0.018560253242531077,Natural conversion (No promo needed),0,10,8336.5
111,1,1,0.0,-0.020303304379357012,Natural conversion (No promo needed),0,10,8604.3
845,1,1,0.0,-0.03398253535572149,Natural conversion (No promo needed),0,3,4314.0
974,1,0,0.0,-0.041660469422043885,Resistant (No response),1,2,9989.5
921,1,0,0.0,-0.07213304439054835,Resistant (No response),0,3,4921.333333333333
38,1,0,0.0,-0.0730360725521612,Resistant (No response),0,2,8843.5
832,1,1,0.0,-0.13619642504516938,Natural conversion (No promo needed),0,3,11542.333333333334
354,1,1,0.0,-0.15116791019143516,Natural conversion (No promo needed),0,3,8150.0
801,1,1,0.0,-0.15816129973465343,Natural conversion (No promo needed),0,7,8468.0
910,1,1,0.0,-0.1824041762085732,Natural conversion (No promo needed),0,3,11359.666666666666
404,1,1,0.0,-0.19524847919072152,Natural conversion (No promo needed),0,3,9402.0
326,1,0,0.0,-0.20819472276754258,Resistant (No response),0,10,8332.2
311,1,1,0.0,-0.21615558239173016,Natural conversion (No promo needed),0,3,10622.666666666666
617,1,1,0.0,-0.22528198875537564,Natural conversion (No promo needed),0,9,8349.111111111111
935,1,1,0.0,-0.22528198875537564,Natural conversion (No promo needed),0,7,8121.428571428572
202,1,1,0.0,-0.22528198875537564,Natural conversion (No promo needed),0,7,8393.714285714286
938,1,0,0.0,-0.23527273706625518,Resistant (No response),0,7,8545.714285714286
159,1,1,0.0,-0.24119106314577066,Natural conversion (No promo needed),0,8,8128.375
205,1,0,0.0,-0.25999360513984804,Resistant (No response),0,3,8496.666666666666
666,1,1,0.0,-0.2711942580891843,Natural conversion (No promo needed),0,8,9743.875
988,1,1,0.0,-0.2802776413734066,Natural conversion (No promo needed),0,7,9501.857142857143
777,1,1,0.0,-0.2802776413734066,Natural conversion (No promo needed),0,7,10064.0
794,1,0,0.0,-0.28851832785221354,Resistant (No response),0,9,9947.333333333334
694,1,0,0.0,-0.3041477461905854,Resistant (No response),0,2,7387.0
833,1,0,0.0,-0.314022901776891,Resistant (No response),0,2,2031.5
228,1,0,0.0,-0.3516626453398098,Resistant (No response),0,2,2719.5
197,0,1,0.0,-0.36749277561166493,Natural conversion (No promo needed),0,3,11264.0
426,1,0,0.0,-0.4422873283843359,Resistant (No response),0,6,11980.0
199,1,0,0.0,-0.6798992101315524,Resistant (No response),0,3,12645.666666666666
189,1,0,0.0,-0.6937676056387998,Resistant (No response),0,2,4275.0
247,1,0,0.0,-0.6957140728064692,Resistant (No response),0,2,2897.0
233,1,0,0.0,-0.6961779305999778,Resistant (No response),0,2,1445.5
941,1,0,0.0,-0.6961779305999778,Resistant (No response),0,2,1713.5
751,1,0,0.0,-0.9174122647181363,Resistant (No response),0,2,9319.0
